,PP.DCE,MA.CZC,ZC.CZC,L.DCE,V.DCE,EG.DCE,TA.CZC,J.DCE,RB.SHF,I.DCE,JM.DCE,HC.SHF,BU.SHF,SC.INE,FU.SHF
2015-11-26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-11-27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-11-30,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-02,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-04,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-30,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2015-12-31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-04,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-01-29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-02,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-04,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-04,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-30,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-03-31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-04,0.0,0.0,0.0,804.0,0.0,0,-1351.0,-312.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-05,0.0,0.0,0.0,812.0,0.0,0,-1368.0,-325.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-06,0.0,0.0,0.0,818.0,0.0,0,-1384.0,-339.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-09,0.0,0.0,0.0,826.0,0.0,0,-1396.0,-359.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-10,0.0,0.0,0.0,816.0,0.0,0,-1405.0,-356.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-11,0.0,0.0,0.0,815.0,0.0,0,-1401.0,-364.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-12,0.0,0.0,0.0,813.0,0.0,0,-1421.0,-365.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-13,0.0,0.0,0.0,817.0,0.0,0,-1440.0,-383.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-16,0.0,0.0,0.0,843.0,0.0,0,-1436.0,-382.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-17,0.0,0.0,0.0,627.0,988.0,0,-1057.0,-270.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-18,0.0,0.0,0.0,630.0,982.0,0,-1067.0,-280.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-19,0.0,0.0,0.0,632.0,972.0,0,-1083.0,-278.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-20,0.0,0.0,0.0,628.0,960.0,0,-1079.0,-271.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-23,0.0,0.0,0.0,637.0,971.0,0,-1100.0,-290.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-24,0.0,0.0,0.0,630.0,981.0,0,-1107.0,-301.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-25,0.0,0.0,0.0,833.0,0.0,0,-1475.0,-407.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-26,0.0,0.0,0.0,834.0,0.0,0,-1465.0,-396.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-27,0.0,0.0,0.0,851.0,0.0,0,-1477.0,-392.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-30,0.0,0.0,0.0,623.0,975.0,0,-1100.0,-295.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-05-31,0.0,0.0,0.0,823.0,0.0,0,-1449.0,-391.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-01,0.0,0.0,0.0,830.0,0.0,0,-1471.0,-393.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-02,0.0,0.0,0.0,838.0,0.0,0,-1466.0,-391.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-03,0.0,0.0,0.0,820.0,0.0,0,-1427.0,-389.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-06,0.0,0.0,0.0,817.0,0.0,0,-1421.0,-375.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-07,0.0,0.0,0.0,818.0,0.0,0,-1427.0,-375.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-08,0.0,0.0,0.0,815.0,0.0,0,-1421.0,-378.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-13,0.0,0.0,0.0,799.0,0.0,0,-1429.0,-381.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-14,0.0,0.0,0.0,808.0,0.0,0,-1412.0,-400.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-15,0.0,0.0,0.0,795.0,0.0,0,-1428.0,-399.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-16,0.0,0.0,0.0,787.0,0.0,0,-1427.0,-399.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-17,0.0,0.0,0.0,771.0,0.0,0,-1416.0,-390.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-20,0.0,0.0,0.0,759.0,0.0,0,-1392.0,-394.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-21,0.0,0.0,0.0,761.0,0.0,0,-1422.0,-396.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-22,0.0,0.0,0.0,753.0,0.0,0,-1406.0,-382.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-23,0.0,0.0,0.0,755.0,0.0,0,-1401.0,-380.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-24,0.0,0.0,0.0,751.0,0.0,0,-1422.0,-379.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-27,0.0,0.0,0.0,734.0,0.0,0,-1392.0,-355.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-28,0.0,0.0,0.0,1085.0,0.0,0,0.0,-533.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-29,0.0,0.0,0.0,1123.0,-1762.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-06-30,0.0,0.0,0.0,1122.0,-1750.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-01,0.0,0.0,0.0,1104.0,-1736.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-04,0.0,0.0,0.0,1060.0,-1706.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-05,0.0,0.0,0.0,1051.0,-1726.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-06,0.0,0.0,0.0,-1063.0,0.0,0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-07,0.0,0.0,0.0,-1064.0,0.0,0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-08,0.0,0.0,0.0,-1110.0,0.0,0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-11,0.0,0.0,0.0,-1100.0,0.0,0,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-12,0.0,0.0,0.0,-1074.0,0.0,0,2131.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-13,0.0,0.0,0.0,-1097.0,0.0,0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-14,0.0,0.0,0.0,-1088.0,0.0,0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-15,0.0,0.0,0.0,-1095.0,0.0,0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-18,0.0,0.0,0.0,-1110.0,0.0,0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-19,0.0,0.0,0.0,-1131.0,0.0,0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-20,0.0,0.0,0.0,-1127.0,0.0,0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-21,0.0,0.0,0.0,-1109.0,0.0,0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-22,0.0,0.0,0.0,-1109.0,0.0,0,2133.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-25,0.0,0.0,0.0,-1166.0,0.0,0,2146.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-07-26,0.0,0.0,0.0,-594.0,0.0,0,1087.0,-237.0,0.0,0.0,562.0,0.0,0.0,0,0.0
2016-07-27,0.0,0.0,0.0,-593.0,0.0,0,1086.0,-232.0,0.0,0.0,553.0,0.0,0.0,0,0.0
2016-07-28,0.0,0.0,0.0,-568.0,0.0,0,1086.0,-230.0,0.0,0.0,540.0,0.0,0.0,0,0.0
2016-07-29,0.0,0.0,0.0,-571.0,0.0,0,1111.0,-233.0,0.0,0.0,546.0,0.0,0.0,0,0.0
2016-08-01,0.0,0.0,0.0,-552.0,0.0,0,1096.0,-225.0,0.0,0.0,534.0,0.0,0.0,0,0.0
2016-08-02,0.0,0.0,0.0,-563.0,0.0,0,1098.0,-222.0,0.0,0.0,529.0,0.0,0.0,0,0.0
2016-08-03,0.0,0.0,0.0,-557.0,0.0,0,1081.0,-222.0,0.0,0.0,534.0,0.0,0.0,0,0.0
2016-08-04,0.0,0.0,0.0,-562.0,0.0,0,1085.0,-223.0,0.0,0.0,541.0,0.0,0.0,0,0.0
2016-08-05,0.0,0.0,0.0,-550.0,0.0,0,1048.0,-216.0,0.0,0.0,531.0,0.0,0.0,0,0.0
2016-08-08,0.0,0.0,0.0,-551.0,0.0,0,1046.0,-205.0,0.0,0.0,508.0,0.0,0.0,0,0.0
2016-08-09,0.0,0.0,0.0,-552.0,0.0,0,1033.0,-202.0,0.0,0.0,515.0,0.0,0.0,0,0.0
2016-08-10,0.0,0.0,0.0,-1123.0,0.0,0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-08-11,0.0,0.0,0.0,-1125.0,0.0,0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-08-12,0.0,0.0,0.0,-1124.0,0.0,0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2016-08-15,0.0,0.0,0.0,-557.0,0.0,0,1027.0,-206.0,0.0,0.0,482.0,0.0,0.0,0,0.0
2016-08-16,0.0,0.0,0.0,-561.0,0.0,0,1031.0,-204.0,0.0,0.0,475.0,0.0,0.0,0,0.0
2016-08-17,0.0,0.0,0.0,-566.0,0.0,0,1017.0,-202.0,0.0,0.0,481.0,0.0,0.0,0,0.0
2016-08-18,0.0,0.0,0.0,-559.0,0.0,0,1022.0,-203.0,0.0,0.0,493.0,0.0,0.0,0,0.0
2016-08-19,0.0,0.0,0.0,-554.0,0.0,0,1022.0,-202.0,0.0,0.0,491.0,0.0,0.0,0,0.0
2016-08-22,0.0,0.0,0.0,-561.0,0.0,0,1046.0,-198.0,0.0,0.0,486.0,0.0,0.0,0,0.0
2016-08-23,0.0,0.0,0.0,-549.0,0.0,0,1043.0,-196.0,0.0,0.0,480.0,0.0,0.0,0,0.0
2016-08-24,0.0,0.0,0.0,-442.0,715.0,0,836.0,-157.0,0.0,0.0,384.0,0.0,0.0,0,0.0
2016-08-25,0.0,0.0,0.0,-441.0,718.0,0,832.0,-160.0,0.0,0.0,388.0,0.0,0.0,0,0.0
2016-08-26,0.0,0.0,0.0,-439.0,721.0,0,834.0,-163.0,0.0,0.0,387.0,0.0,0.0,0,0.0
2016-08-29,0.0,0.0,0.0,-455.0,727.0,0,835.0,-163.0,0.0,0.0,381.0,0.0,0.0,0,0.0
2016-08-30,0.0,0.0,0.0,-457.0,721.0,0,840.0,-163.0,0.0,0.0,378.0,0.0,0.0,0,0.0
2016-08-31,0.0,0.0,0.0,-455.0,731.0,0,844.0,-170.0,0.0,0.0,388.0,0.0,0.0,0,0.0
2016-09-01,0.0,0.0,0.0,-458.0,731.0,0,838.0,-168.0,0.0,0.0,380.0,0.0,0.0,0,0.0
2016-09-02,0.0,0.0,0.0,-458.0,731.0,0,831.0,-163.0,0.0,0.0,370.0,0.0,0.0,0,0.0
2016-09-05,0.0,0.0,0.0,-462.0,730.0,0,826.0,-157.0,0.0,0.0,356.0,0.0,0.0,0,0.0
2016-09-06,0.0,0.0,0.0,-453.0,713.0,0,825.0,-157.0,0.0,0.0,352.0,0.0,0.0,0,0.0
2016-09-07,0.0,0.0,0.0,-451.0,718.0,0,831.0,-168.0,0.0,0.0,369.0,0.0,0.0,0,0.0
2016-09-08,0.0,0.0,0.0,-444.0,713.0,0,821.0,-165.0,0.0,0.0,367.0,0.0,0.0,0,0.0
2016-09-09,0.0,0.0,0.0,-445.0,707.0,0,823.0,-169.0,0.0,0.0,370.0,0.0,0.0,0,0.0
2016-09-12,0.0,0.0,0.0,-458.0,705.0,0,838.0,-175.0,0.0,0.0,385.0,0.0,0.0,0,0.0
2016-09-13,0.0,0.0,0.0,-457.0,706.0,0,841.0,-177.0,0.0,0.0,390.0,0.0,0.0,0,0.0
2016-09-14,0.0,0.0,0.0,-457.0,697.0,0,841.0,-177.0,0.0,0.0,385.0,0.0,0.0,0,0.0
2016-09-19,0.0,0.0,0.0,-458.0,677.0,0,835.0,-174.0,0.0,0.0,374.0,0.0,0.0,0,0.0
2016-09-20,0.0,0.0,0.0,-574.0,0.0,0,1050.0,211.0,0.0,0.0,450.0,0.0,0.0,0,0.0
2016-09-21,0.0,0.0,0.0,-574.0,0.0,0,1053.0,205.0,0.0,0.0,447.0,0.0,0.0,0,0.0
2016-09-22,0.0,0.0,0.0,-580.0,0.0,0,1050.0,205.0,0.0,0.0,452.0,0.0,0.0,0,0.0
2016-09-23,0.0,0.0,0.0,-466.0,-669.0,0,838.0,160.0,0.0,0.0,353.0,0.0,0.0,0,0.0
2016-09-26,0.0,0.0,0.0,-466.0,-671.0,0,846.0,157.0,0.0,0.0,346.0,0.0,0.0,0,0.0
2016-09-27,0.0,0.0,0.0,-463.0,-671.0,0,845.0,160.0,0.0,0.0,347.0,0.0,0.0,0,0.0
2016-09-28,0.0,0.0,0.0,-462.0,-672.0,0,849.0,159.0,0.0,0.0,343.0,0.0,0.0,0,0.0
2016-09-29,0.0,0.0,0.0,-457.0,-671.0,0,847.0,155.0,0.0,0.0,334.0,0.0,0.0,0,0.0
2016-09-30,0.0,0.0,0.0,-455.0,-664.0,0,850.0,153.0,0.0,0.0,330.0,0.0,0.0,0,0.0
2016-10-10,0.0,0.0,0.0,-436.0,-647.0,0,842.0,150.0,0.0,0.0,326.0,0.0,0.0,0,0.0
2016-10-11,0.0,0.0,0.0,-431.0,-635.0,0,828.0,147.0,0.0,0.0,320.0,0.0,0.0,0,0.0
2016-10-12,0.0,0.0,0.0,-429.0,-631.0,0,834.0,143.0,0.0,0.0,314.0,0.0,0.0,0,0.0
2016-10-13,0.0,0.0,0.0,-432.0,-632.0,0,847.0,141.0,0.0,0.0,315.0,0.0,0.0,0,0.0
2016-10-14,0.0,0.0,0.0,-431.0,-629.0,0,847.0,138.0,0.0,0.0,300.0,0.0,0.0,0,0.0
